,Season_Year,Week,Temperature,Quarter,Inj_Occured,home_score,away_score,frac_quarter_elapsed,yardline_100
5154,2017,8,63.0,2,0,7,0,0.37,7
5155,2017,8,63.0,2,0,7,0,0.8,44
5156,2017,8,63.0,2,0,7,0,0.8200000000000001,11
5157,2017,8,63.0,3,0,10,0,0.32999999999999996,60
5158,2017,8,63.0,3,0,10,0,0.43999999999999995,13
5159,2017,8,63.0,3,0,10,3,0.87,41
5160,2017,8,63.0,3,0,10,3,0.97,9
5161,2017,8,63.0,4,0,10,3,0.040000000000000036,49
5162,2017,8,63.0,4,0,17,3,0.72,34
5163,2017,8,50.0,1,0,7,0,0.21999999999999997,12
5164,2017,8,50.0,1,0,14,14,0.94,25
5165,2017,8,50.0,2,0,14,14,0.010000000000000009,39
5166,2017,8,50.0,2,0,21,21,0.69,18
5167,2017,8,50.0,2,0,21,21,0.87,36
5168,2017,8,50.0,2,0,21,21,0.99,44
5169,2017,8,50.0,3,0,21,21,0.22999999999999998,42
5170,2017,8,50.0,4,0,24,27,0.040000000000000036,36
5171,2017,8,50.0,4,0,24,27,0.22999999999999998,14
5172,2017,8,50.0,4,0,38,34,0.88,28
5173,2017,8,60.0,2,0,7,13,0.45999999999999996,22
5174,2017,8,60.0,2,0,14,13,0.92,42
5175,2017,8,60.0,2,0,14,13,0.97,16
5176,2017,8,60.0,3,0,20,13,0.6599999999999999,24
5177,2017,8,60.0,3,0,20,13,0.6799999999999999,19
5178,2017,8,60.0,4,0,23,13,0.07999999999999996,29
5179,2017,8,60.0,4,0,26,19,0.9299999999999999,45
5180,2017,8,68.0,1,0,3,3,0.73,10
5181,2017,8,68.0,1,0,3,3,0.84,49
5182,2017,8,68.0,1,0,3,3,0.99,29
5183,2017,8,68.0,2,0,3,3,0.14,19
5184,2017,8,68.0,3,0,10,12,0.08999999999999997,29
5185,2017,8,68.0,4,0,20,15,0.19999999999999996,28
5186,2017,8,68.0,4,0,20,15,0.6599999999999999,41
5187,2017,8,44.0,1,0,0,0,0.050000000000000044,29
5188,2017,8,44.0,1,0,0,0,0.27,42
5189,2017,8,44.0,1,0,0,7,0.47,34
5190,2017,8,44.0,2,0,3,14,0.31999999999999995,31
5191,2017,8,44.0,2,0,3,14,0.38,22
5192,2017,8,44.0,2,0,3,14,0.38,17
5193,2017,8,44.0,2,0,3,17,0.98,42
5194,2017,8,44.0,3,0,3,17,0.08999999999999997,36
5195,2017,8,44.0,3,0,6,20,0.52,30
5196,2017,8,44.0,4,0,19,29,0.9299999999999999,53
5197,2017,9,68.0,1,0,0,0,0.12,35
5198,2017,9,68.0,1,0,0,0,0.21999999999999997,4
5199,2017,9,68.0,1,0,0,7,0.6699999999999999,56
5200,2017,9,68.0,1,0,0,7,0.78,12
5201,2017,9,68.0,2,0,7,10,0.54,39
5202,2017,9,68.0,2,0,7,10,0.77,44
5203,2017,9,68.0,3,0,7,10,0.08999999999999997,26
5204,2017,9,68.0,3,0,7,17,0.42000000000000004,29
5205,2017,9,68.0,3,0,7,17,0.55,53
5206,2017,9,68.0,3,0,7,17,0.64,12
5207,2017,9,68.0,4,0,7,24,0.12,60
5208,2017,9,61.0,1,0,3,0,0.26,34
5209,2017,9,61.0,1,0,3,0,0.37,14
5210,2017,9,61.0,2,1,10,0,0.050000000000000044,36
5211,2017,9,61.0,2,0,10,0,0.29000000000000004,47
5212,2017,9,61.0,3,0,10,17,0.5,34
5213,2017,9,61.0,4,0,10,20,0.0,23
5214,2017,9,61.0,4,0,10,20,0.20999999999999996,30
5215,2017,9,61.0,4,0,10,20,0.63,54
5216,2017,9,61.0,4,0,17,20,0.83,27
5217,2017,9,84.0,1,0,0,0,0.14,36
5218,2017,9,84.0,1,0,7,0,0.49,27
5219,2017,9,84.0,1,0,7,0,0.55,26
5220,2017,9,84.0,1,0,7,0,0.72,38
5221,2017,9,84.0,1,0,7,0,0.78,25
5222,2017,9,84.0,2,0,7,0,0.26,54
5223,2017,9,84.0,2,0,7,0,0.36,4
5224,2017,9,84.0,2,0,10,0,0.87,59
5225,2017,9,84.0,3,0,10,7,0.17000000000000004,23
5226,2017,9,84.0,3,0,10,7,0.28,45
5227,2017,9,84.0,3,0,10,7,0.47,22
5228,2017,9,84.0,3,0,10,7,0.61,46
5229,2017,9,84.0,4,0,17,7,0.12,55
5230,2017,9,84.0,4,0,20,14,0.78,54
5231,2017,9,78.0,1,0,0,0,0.55,50
5232,2017,9,78.0,2,0,0,3,0.0,54
5233,2017,9,78.0,3,0,7,13,0.21999999999999997,42
5234,2017,9,78.0,3,0,7,16,0.6799999999999999,20
5235,2017,9,78.0,3,0,7,16,0.91,48
5236,2017,9,78.0,3,0,7,16,0.92,38
5237,2017,9,78.0,4,0,7,22,0.010000000000000009,11
5238,2017,9,78.0,4,0,7,23,0.16000000000000003,31
5239,2017,9,78.0,4,0,7,23,0.31999999999999995,53
5240,2017,9,78.0,4,0,7,23,0.38,15
5241,2017,9,79.0,1,0,0,3,0.55,33
5242,2017,9,79.0,1,0,0,9,0.56,28
5243,2017,9,79.0,1,0,0,9,0.8200000000000001,57
5244,2017,9,79.0,1,0,0,9,0.88,13
5245,2017,9,79.0,2,0,0,9,0.040000000000000036,50
5246,2017,9,79.0,2,0,3,16,0.96,28
5247,2017,9,79.0,3,0,3,16,0.08999999999999997,29
5248,2017,9,79.0,3,0,3,30,0.43999999999999995,15
5249,2017,9,79.0,4,0,3,30,0.16000000000000003,46
5250,2017,9,79.0,4,0,3,30,0.16000000000000003,41
5251,2017,9,79.0,4,0,3,30,0.43999999999999995,50
5252,2017,9,56.0,2,0,17,7,0.45999999999999996,30
5253,2017,9,56.0,2,0,24,10,0.8,48
5254,2017,9,56.0,3,0,34,10,0.44999999999999996,19
5255,2017,9,56.0,3,0,41,10,0.6599999999999999,34
5256,2017,9,56.0,3,0,48,10,0.9,34
5257,2017,9,56.0,4,0,48,10,0.15000000000000002,40
5258,2017,9,56.0,4,0,48,10,0.15000000000000002,35
5259,2017,9,56.0,4,0,51,17,0.85,29
5260,2017,9,61.0,1,0,3,7,0.72,10
5261,2017,9,61.0,2,0,3,17,0.040000000000000036,27
5262,2017,9,61.0,2,0,3,17,0.18000000000000005,34
5263,2017,9,61.0,2,0,9,31,0.9299999999999999,14
5264,2017,9,61.0,3,0,9,38,0.5700000000000001,33
5265,2017,9,61.0,3,0,9,38,0.63,19
5266,2017,9,61.0,4,0,23,51,0.8,13
5267,2017,9,61.0,4,0,23,51,0.91,36
5268,2017,9,61.0,4,0,23,51,0.98,31
5269,2017,9,75.0,1,0,0,3,0.44999999999999996,57
5270,2017,9,75.0,1,0,3,3,0.73,27
5271,2017,9,75.0,2,0,6,10,0.48,38
5272,2017,9,75.0,2,0,6,10,0.62,13
5273,2017,9,75.0,2,0,6,10,0.63,9
5274,2017,9,75.0,2,0,6,16,0.9299999999999999,40
5275,2017,9,75.0,3,0,6,16,0.10999999999999999,40
5276,2017,9,75.0,3,0,6,16,0.21999999999999997,8
5277,2017,9,75.0,3,0,6,16,0.32999999999999996,50
5278,2017,9,75.0,3,0,6,16,0.51,43
5279,2017,9,75.0,3,0,6,16,0.52,38
5280,2017,9,75.0,3,0,6,16,0.6699999999999999,19
5281,2017,9,61.0,1,0,7,0,0.37,23
5282,2017,9,61.0,1,0,7,0,0.48,34
5283,2017,9,61.0,1,0,7,0,0.63,49
5284,2017,9,61.0,1,0,7,0,0.75,21
5285,2017,9,61.0,1,0,7,0,0.85,18
5286,2017,9,61.0,1,0,7,0,0.88,43
5287,2017,9,61.0,2,0,14,3,0.31000000000000005,33
5288,2017,9,61.0,2,0,14,3,0.41000000000000003,23
5289,2017,9,61.0,2,0,14,3,0.47,37
5290,2017,9,61.0,2,0,14,3,0.96,62
5291,2017,9,61.0,3,0,14,10,0.56,46
5292,2017,9,61.0,3,0,14,10,0.6599999999999999,20
5293,2017,9,61.0,4,0,17,10,0.15000000000000002,10
5294,2017,9,61.0,4,0,20,10,0.87,43
5295,2017,9,36.0,1,0,0,0,0.18000000000000005,35
5296,2017,9,36.0,1,0,0,0,0.31999999999999995,27
5297,2017,9,36.0,1,0,0,0,0.53,61
5298,2017,9,36.0,1,0,0,2,0.86,23
5299,2017,9,36.0,2,0,0,2,0.010000000000000009,44
5300,2017,9,36.0,2,0,7,2,0.9,33
5301,2017,9,36.0,2,0,7,2,0.94,28
5302,2017,9,36.0,3,0,7,2,0.08999999999999997,32
5303,2017,9,36.0,3,0,10,2,0.65,48
5304,2017,9,36.0,3,0,10,2,0.91,35
5305,2017,9,36.0,4,1,10,2,0.010000000000000009,20
5306,2017,9,36.0,4,1,10,8,0.31999999999999995,4
5307,2017,9,36.0,4,0,10,8,0.47,41
5308,2017,9,36.0,4,0,10,8,0.83,50
5309,2017,9,64.5,1,0,0,0,0.20999999999999996,53
5310,2017,9,64.5,1,0,0,0,0.31000000000000005,19
5311,2017,9,64.5,1,0,0,0,0.31999999999999995,14
5312,2017,9,64.5,1,0,0,0,0.41000000000000003,37
5313,2017,9,64.5,1,0,0,0,0.55,15
5314,2017,9,64.5,2,0,0,7,0.06000000000000005,58
5315,2017,9,64.5,2,0,0,7,0.16000000000000003,23
5316,2017,9,64.5,2,0,3,7,0.77,53
5317,2017,9,64.5,2,0,3,7,0.88,43
5318,2017,9,64.5,3,0,17,21,0.9299999999999999,19
5319,2017,9,64.5,4,0,17,28,0.87,57
5320,2017,9,77.0,1,0,3,0,0.79,41
5321,2017,9,77.0,1,0,3,0,0.91,36
5322,2017,9,77.0,3,0,13,9,0.13,26
5323,2017,9,77.0,3,0,20,16,0.64,37
5324,2017,9,77.0,3,0,20,16,0.75,21
5325,2017,9,77.0,4,0,20,16,0.26,53
5326,2017,9,77.0,4,0,20,16,0.35,11
5327,2017,9,77.0,4,0,20,16,0.5,37
5328,2017,9,35.0,2,0,7,0,0.0,23
5329,2017,9,35.0,2,0,7,0,0.35,46
5330,2017,9,35.0,3,0,17,3,0.69,30
5331,2017,10,79.0,1,0,0,0,0.10999999999999999,18
5332,2017,10,79.0,1,0,0,0,0.18999999999999995,49
5333,2017,10,79.0,1,0,0,0,0.38,11
5334,2017,10,79.0,2,0,7,7,0.25,41
5335,2017,10,79.0,2,0,9,7,0.38,11
5336,2017,10,79.0,2,0,9,7,0.48,57
5337,2017,10,79.0,3,0,15,10,0.5900000000000001,30
5338,2017,10,79.0,3,0,15,10,0.78,59
5339,2017,10,79.0,3,0,15,10,0.85,12
5340,2017,10,79.0,3,0,15,10,0.88,41
5341,2017,10,79.0,4,0,22,10,0.20999999999999996,18
5342,2017,10,79.0,4,0,22,10,0.36,35
5343,2017,10,79.0,4,0,22,10,0.8200000000000001,20
5344,2017,10,42.0,1,0,7,3,0.6599999999999999,25
5345,2017,10,42.0,2,0,7,3,0.06999999999999995,24
5346,2017,10,42.0,2,0,14,3,0.61,38
5347,2017,10,42.0,2,0,17,3,0.96,27
5348,2017,10,42.0,3,0,30,3,0.53,30
5349,2017,10,42.0,4,0,37,3,0.030000000000000027,19
5350,2017,10,39.0,1,0,0,0,0.18999999999999995,42
5351,2017,10,39.0,1,0,3,3,0.99,29
5352,2017,10,39.0,2,0,3,3,0.08999999999999997,30
5353,2017,10,39.0,2,0,10,3,0.65,29
5354,2017,10,39.0,2,0,10,3,0.77,26
5355,2017,10,39.0,2,0,10,3,0.88,20
5356,2017,10,39.0,3,0,13,6,0.43999999999999995,27
5357,2017,10,39.0,3,0,13,6,0.72,53
5358,2017,10,39.0,3,0,13,6,0.8200000000000001,18
5359,2017,10,68.0,1,0,0,0,0.12,12
5360,2017,10,68.0,2,0,10,3,0.0,54
5361,2017,10,68.0,2,0,10,10,0.41000000000000003,31
5362,2017,10,68.0,2,0,10,10,0.5900000000000001,25
5363,2017,10,68.0,3,0,17,17,0.43000000000000005,52
5364,2017,10,68.0,4,0,24,24,0.0,22
5365,2017,10,68.0,4,0,24,31,0.38,12
5366,2017,10,68.0,4,0,24,31,0.52,43
5367,2017,10,68.0,4,0,24,31,0.63,14
5368,2017,10,42.0,1,0,0,0,0.18999999999999995,29
5369,2017,10,42.0,1,0,0,0,0.32999999999999996,30
5370,2017,10,42.0,1,0,0,0,0.56,43
5371,2017,10,42.0,1,0,0,0,0.88,39
5372,2017,10,42.0,1,0,0,0,0.89,29
5373,2017,10,42.0,1,0,0,0,0.89,19
5374,2017,10,42.0,2,0,0,7,0.12,62
5375,2017,10,42.0,2,0,0,10,0.71,19
5376,2017,10,42.0,2,0,0,10,0.88,20
5377,2017,10,42.0,3,0,9,17,0.6699999999999999,40
5378,2017,10,42.0,3,0,9,17,0.81,26
5379,2017,10,42.0,3,0,9,17,0.92,11
5380,2017,10,42.0,4,0,9,17,0.040000000000000036,45
5381,2017,10,42.0,4,0,17,17,0.31000000000000005,12
5382,2017,10,42.0,4,0,17,17,0.77,39
5383,2017,10,76.0,1,0,0,0,0.21999999999999997,39
5384,2017,10,76.0,1,0,0,0,0.38,60
5385,2017,10,76.0,1,0,0,0,0.49,15
5386,2017,10,76.0,1,0,0,0,0.61,47
5387,2017,10,76.0,1,0,0,0,0.6799999999999999,19
5388,2017,10,76.0,1,0,0,0,0.7,19
5389,2017,10,76.0,1,0,0,6,0.96,44
5390,2017,10,76.0,2,0,0,6,0.31000000000000005,64
5391,2017,10,76.0,2,0,0,6,0.54,40
5392,2017,10,76.0,2,0,0,6,0.5700000000000001,20
5393,2017,10,76.0,2,0,0,6,0.74,22
5394,2017,10,76.0,3,0,7,6,0.06000000000000005,27
5395,2017,10,76.0,3,0,14,6,0.5700000000000001,45
5396,2017,10,76.0,4,0,14,14,0.0,36
5397,2017,10,76.0,4,0,14,14,0.06000000000000005,21
5398,2017,10,76.0,4,0,17,14,0.39,41
5399,2017,10,76.0,4,0,17,14,0.49,43
5400,2017,10,76.0,4,0,17,14,0.5900000000000001,39
5401,2017,10,76.0,4,0,17,14,0.81,31
5402,2017,10,76.0,4,0,17,14,0.92,16
5403,2017,10,76.0,5,0,17,17,0.5800000000000001,53
5404,2017,10,79.0,1,0,0,0,0.10999999999999999,9
5405,2017,10,79.0,1,0,0,0,0.24,49
5406,2017,10,79.0,1,0,0,0,0.4,49
5407,2017,10,79.0,2,0,0,3,0.06000000000000005,35
5408,2017,10,79.0,2,0,0,3,0.21999999999999997,46
5409,2017,10,79.0,2,0,0,3,0.37,10
5410,2017,10,79.0,2,0,0,3,0.5,41
5411,2017,10,79.0,3,0,3,6,0.33999999999999997,32
5412,2017,10,79.0,3,0,3,6,0.43999999999999995,56
5413,2017,10,79.0,3,0,3,6,0.5800000000000001,18
5414,2017,10,79.0,3,0,3,6,0.64,27
5415,2017,10,79.0,4,0,3,9,0.08999999999999997,28
5416,2017,10,79.0,4,0,3,15,0.87,30
5417,2017,10,53.0,1,0,0,0,0.09999999999999998,32
5418,2017,10,53.0,1,0,0,0,0.09999999999999998,27
5419,2017,10,53.0,1,0,6,7,0.9299999999999999,50
5420,2017,10,53.0,2,0,6,7,0.06000000000000005,36
5421,2017,10,53.0,3,0,13,17,0.06000000000000005,27
5422,2017,10,53.0,3,0,13,17,0.12,40
5423,2017,10,53.0,3,0,13,17,0.25,28
5424,2017,10,53.0,3,0,13,17,0.35,32
5425,2017,10,53.0,3,0,13,17,0.5800000000000001,35
5426,2017,10,53.0,3,0,13,17,0.6799999999999999,22
5427,2017,10,53.0,4,0,13,17,0.19999999999999996,33
5428,2017,10,53.0,4,0,13,17,0.42000000000000004,26
5429,2017,10,53.0,4,0,13,17,0.53,27
5430,2017,10,53.0,4,0,13,17,0.6,23
5431,2017,10,44.0,1,0,7,7,0.5800000000000001,39
5432,2017,10,44.0,1,0,7,7,0.6799999999999999,21
5433,2017,10,44.0,4,0,38,27,0.74,40
5434,2017,10,68.0,1,0,0,3,0.38,50
5435,2017,10,68.0,1,0,0,3,0.43999999999999995,19
5436,2017,10,68.0,1,0,0,3,0.6599999999999999,62
5437,2017,10,68.0,1,0,0,3,0.83,8
5438,2017,10,68.0,2,0,7,6,0.76,32
5439,2017,10,68.0,3,0,7,9,0.10999999999999999,37
5440,2017,10,68.0,3,0,7,9,0.31000000000000005,49
5441,2017,10,68.0,3,0,7,9,0.31999999999999995,39
5442,2017,10,68.0,3,0,7,16,0.43999999999999995,30
5443,2017,10,68.0,3,0,7,16,0.73,48
5444,2017,10,68.0,3,1,7,16,0.8,20
5445,2017,10,68.0,4,0,7,30,0.06000000000000005,49
5446,2017,10,64.5,1,0,0,0,0.38,58
5447,2017,10,64.5,2,0,7,3,0.22999999999999998,63
5448,2017,10,64.5,2,0,7,3,0.22999999999999998,53
5449,2017,10,64.5,2,0,7,3,0.26,58
5450,2017,10,64.5,2,0,7,3,0.53,22
5451,2017,10,64.5,2,0,7,3,0.6599999999999999,42
5452,2017,10,64.5,4,0,7,24,0.16000000000000003,16
5453,2017,10,64.5,4,0,7,27,0.73,29
5454,2017,10,68.0,3,0,13,17,0.61,37
5455,2017,10,68.0,4,0,13,24,0.13,22
5456,2017,10,68.0,4,0,13,31,0.47,27
5457,2017,10,68.0,4,0,13,31,0.62,45
5458,2017,10,48.0,1,0,0,0,0.09999999999999998,30
5459,2017,10,48.0,2,0,17,6,0.28,41
5460,2017,10,48.0,3,0,34,16,0.89,48
5461,2017,10,48.0,4,0,34,16,0.17000000000000004,59
5462,2017,10,48.0,4,0,41,16,0.69,30
5463,2017,10,49.0,1,0,0,0,0.18000000000000005,43
5464,2017,10,49.0,1,0,0,0,0.39,47
5465,2017,10,49.0,1,0,0,0,0.49,12
5466,2017,10,49.0,2,0,0,3,0.10999999999999999,49
5467,2017,10,49.0,2,0,7,10,0.94,57
5468,2017,10,49.0,3,0,14,38,0.99,45
5469,2017,11,40.0,1,0,7,10,0.9,24
5470,2017,11,40.0,2,0,7,10,0.31999999999999995,31
5471,2017,11,40.0,2,0,7,10,0.4,31
5472,2017,11,40.0,2,0,7,10,0.52,37
5473,2017,11,40.0,2,0,7,13,0.91,25
5474,2017,11,40.0,4,0,17,30,0.06999999999999995,13
5475,2017,11,33.0,1,0,0,10,0.99,50
5476,2017,11,33.0,2,0,14,17,0.75,32
5477,2017,11,33.0,3,0,21,17,0.09999999999999998,14
5478,2017,11,33.0,3,0,21,17,0.16000000000000003,50
5479,2017,11,33.0,3,0,21,17,0.38,59
5480,2017,11,33.0,3,0,21,17,0.5900000000000001,33
5481,2017,11,33.0,3,0,21,17,0.7,32
5482,2017,11,33.0,3,0,21,17,0.85,25
5483,2017,11,38.0,1,0,0,0,0.13,55
5484,2017,11,38.0,1,0,0,0,0.4,39
5485,2017,11,38.0,1,0,0,0,0.41000000000000003,34
5486,2017,11,38.0,1,1,7,0,0.65,22
5487,2017,11,38.0,1,0,7,0,0.76,28
5488,2017,11,38.0,1,0,7,0,0.8,31
5489,2017,11,38.0,2,0,10,7,0.31000000000000005,27
5490,2017,11,38.0,2,0,10,7,0.37,40
5491,2017,11,38.0,2,0,10,7,0.61,48
5492,2017,11,38.0,2,0,10,7,0.6699999999999999,15
5493,2017,11,38.0,3,0,10,7,0.08999999999999997,32
5494,2017,11,38.0,3,0,10,7,0.22999999999999998,43
5495,2017,11,38.0,3,0,10,7,0.29000000000000004,25
5496,2017,11,38.0,3,1,10,7,0.6,58
5497,2017,11,38.0,4,0,10,7,0.030000000000000027,49
5498,2017,11,38.0,4,0,10,7,0.18999999999999995,23
5499,2017,11,38.0,4,0,10,7,0.29000000000000004,24
5500,2017,11,38.0,4,0,13,7,0.9,46
5501,2017,11,28.0,1,0,0,0,0.53,45
5502,2017,11,28.0,2,0,3,0,0.33999999999999997,52
5503,2017,11,28.0,2,0,3,0,0.43999999999999995,27
5504,2017,11,28.0,2,0,3,0,0.88,16
5505,2017,11,28.0,3,0,13,0,0.44999999999999996,48
5506,2017,11,28.0,3,0,13,0,0.6599999999999999,57
5507,2017,11,28.0,3,0,13,0,0.78,16
5508,2017,11,28.0,4,0,13,0,0.07999999999999996,51
5509,2017,11,28.0,4,0,13,0,0.26,20
5510,2017,11,28.0,4,0,13,0,0.48,51
5511,2017,11,28.0,4,0,16,0,0.83,64
5512,2017,11,28.0,4,0,23,0,0.96,34
5513,2017,11,60.0,1,0,0,0,0.26,62
5514,2017,11,60.0,1,0,0,0,0.43999999999999995,15
5515,2017,11,60.0,1,0,0,0,0.5800000000000001,40
5516,2017,11,60.0,2,0,0,7,0.4,60
5517,2017,11,60.0,2,0,7,7,0.5700000000000001,19
5518,2017,11,60.0,2,0,7,7,0.69,46
5519,2017,11,60.0,3,0,14,17,0.36,34
5520,2017,11,60.0,3,0,14,17,0.42000000000000004,6
5521,2017,11,60.0,4,0,21,24,0.18000000000000005,38
5522,2017,11,60.0,4,0,21,24,0.41000000000000003,25
5523,2017,11,60.0,4,0,21,31,0.79,48
5524,2017,11,60.0,4,0,21,31,0.98,42
5525,2017,11,64.5,1,0,7,0,0.77,49
5526,2017,11,64.5,1,0,7,0,0.88,1
5527,2017,11,64.5,2,0,7,7,0.28,52
5528,2017,11,64.5,2,0,7,7,0.98,35
5529,2017,11,64.5,3,0,7,7,0.06999999999999995,27
5530,2017,11,64.5,3,0,7,7,0.28,46
5531,2017,11,64.5,3,0,7,7,0.64,31
5532,2017,11,64.5,4,0,7,14,0.15000000000000002,51
5533,2017,11,64.5,4,0,7,21,0.43999999999999995,29
5534,2017,11,57.0,2,0,17,10,0.53,51
5535,2017,11,57.0,2,0,17,10,0.88,62
5536,2017,11,57.0,3,0,17,13,0.13,37
5537,2017,11,57.0,3,0,17,13,0.13,32
5538,2017,11,57.0,3,0,17,13,0.5,58
5539,2017,11,57.0,3,0,17,13,0.62,15
5540,2017,11,57.0,4,0,24,13,0.08999999999999997,43
5541,2017,11,57.0,4,0,24,13,0.22999999999999998,24
5542,2017,11,57.0,4,0,31,23,0.87,33
5543,2017,11,57.0,5,0,31,31,0.39,15
5544,2017,11,50.0,1,0,0,0,0.24,54
5545,2017,11,50.0,1,0,0,0,0.47,41
5546,2017,11,50.0,2,0,3,6,0.81,34
5547,2017,11,50.0,2,0,3,6,0.87,26
5548,2017,11,50.0,2,0,3,6,0.92,34
5549,2017,11,50.0,3,0,3,6,0.14,32
5550,2017,11,50.0,3,0,3,6,0.51,63
5551,2017,11,50.0,4,0,6,6,0.12,25
5552,2017,11,50.0,4,0,6,6,0.20999999999999996,38
5553,2017,11,50.0,4,0,6,6,0.48,37
5554,2017,11,50.0,4,0,6,6,0.71,38
5555,2017,11,50.0,5,0,9,9,0.5900000000000001,38
5556,2017,11,76.0,2,0,7,24,0.39,30
5557,2017,11,76.0,2,0,7,27,0.74,28
5558,2017,11,76.0,3,0,10,40,0.6799999999999999,40
5559,2017,11,76.0,4,0,24,54,0.75,60
5560,2017,11,76.0,4,0,24,54,0.8,17
5561,2017,11,60.0,1,0,0,0,0.15000000000000002,28
5562,2017,11,60.0,1,0,0,0,0.25,34
5563,2017,11,60.0,2,0,13,7,0.29000000000000004,38
5564,2017,11,60.0,2,0,13,7,0.4,18
5565,2017,11,60.0,2,0,13,7,0.63,46
5566,2017,11,60.0,2,0,13,7,0.78,15
5567,2017,11,60.0,2,0,13,7,0.91,43
5568,2017,11,60.0,2,0,13,7,0.95,20
5569,2017,11,60.0,3,0,13,7,0.07999999999999996,34
5570,2017,11,60.0,3,0,13,7,0.41000000000000003,58
5571,2017,11,60.0,3,0,13,7,0.51,4
5572,2017,11,60.0,3,0,13,10,0.96,48
5573,2017,11,60.0,4,0,20,17,0.87,59
5574,2017,11,66.0,1,0,0,0,0.24,43
5575,2017,11,66.0,2,0,7,0,0.08999999999999997,43
5576,2017,11,66.0,2,0,7,0,0.4,54
5577,2017,11,66.0,3,0,24,0,0.26,53
5578,2017,11,66.0,3,0,27,0,0.6699999999999999,39
5579,2017,11,66.0,4,0,33,8,0.97,30
5580,2017,11,54.0,1,0,7,6,0.9,55
5581,2017,11,54.0,2,0,7,6,0.040000000000000036,30
5582,2017,11,54.0,2,0,7,6,0.10999999999999999,27
5583,2017,11,54.0,2,0,7,6,0.17000000000000004,30
5584,2017,11,54.0,2,0,7,6,0.27,14
5585,2017,11,54.0,2,0,7,6,0.44999999999999996,56
5586,2017,11,54.0,2,0,7,9,0.98,27
5587,2017,11,54.0,3,0,15,9,0.44999999999999996,61
5588,2017,11,54.0,3,0,23,9,0.8,45
5589,2017,11,54.0,4,0,37,9,0.77,31
5590,2017,11,54.0,4,0,37,9,0.87,19
5591,2017,11,45.0,2,0,14,7,0.0,38
5592,2017,11,45.0,4,0,31,23,0.31000000000000005,61
5593,2017,11,45.0,4,0,31,23,0.4,19
5594,2017,11,45.0,4,0,34,31,0.87,17
5595,2017,12,68.0,1,0,0,0,0.15000000000000002,47
5596,2017,12,68.0,1,0,0,0,0.16000000000000003,42
5597,2017,12,68.0,1,0,13,0,0.83,25
5598,2017,12,68.0,1,0,13,0,0.94,32
5599,2017,12,68.0,2,0,13,3,0.86,43
5600,2017,12,68.0,3,0,27,13,0.65,31
5601,2017,12,68.0,4,0,27,16,0.0,8
5602,2017,12,68.0,4,0,27,23,0.43000000000000005,63
5603,2017,12,68.0,4,0,27,23,0.5700000000000001,18
5604,2017,12,64.5,1,0,0,0,0.13,30
5605,2017,12,64.5,1,0,0,0,0.74,49
5606,2017,12,64.5,2,0,0,0,0.4,32
5607,2017,12,64.5,2,0,3,0,0.97,51
5608,2017,12,64.5,3,0,9,0,0.61,56
5609,2017,12,33.0,1,0,0,0,0.09999999999999998,29
5610,2017,12,33.0,1,0,0,0,0.20999999999999996,45
5611,2017,12,33.0,1,0,0,0,0.39,32
5612,2017,12,33.0,1,0,0,0,0.45999999999999996,28
5613,2017,12,33.0,1,0,0,0,0.55,31
5614,2017,12,33.0,2,0,0,0,0.040000000000000036,63
5615,2017,12,33.0,2,0,0,0,0.16000000000000003,13
5616,2017,12,33.0,2,0,3,0,0.89,61
5617,2017,12,33.0,2,0,3,0,0.92,6
5618,2017,12,33.0,3,0,3,3,0.19999999999999996,35
5619,2017,12,33.0,3,0,3,3,0.31999999999999995,14
5620,2017,12,33.0,3,0,3,10,0.62,29
5621,2017,12,33.0,4,0,10,10,0.12,56
5622,2017,12,33.0,4,0,10,10,0.20999999999999996,14
5623,2017,12,33.0,4,0,10,10,0.31999999999999995,55
5624,2017,12,33.0,4,0,10,10,0.42000000000000004,16
5625,2017,12,64.5,1,0,3,3,0.89,32
5626,2017,12,64.5,1,0,3,3,1.0,45
5627,2017,12,64.5,2,0,3,3,0.050000000000000044,22
5628,2017,12,64.5,2,0,3,10,0.28,21
5629,2017,12,64.5,3,0,13,27,0.83,51
5630,2017,12,46.0,2,0,3,10,0.48,7
5631,2017,12,46.0,2,0,3,13,0.64,29
5632,2017,12,46.0,3,0,9,23,0.83,29
5633,2017,12,46.0,3,0,9,23,0.92,47
5634,2017,12,46.0,4,0,9,23,0.16000000000000003,55
5635,2017,12,47.0,1,0,0,0,0.050000000000000044,17
5636,2017,12,47.0,1,0,3,0,0.64,20
5637,2017,12,47.0,3,0,6,13,0.12,28
5638,2017,12,47.0,3,0,6,16,0.8,53
5639,2017,12,47.0,4,0,13,16,0.010000000000000009,56
5640,2017,12,47.0,4,0,13,16,0.14,18
5641,2017,12,47.0,4,0,13,16,0.22999999999999998,32
5642,2017,12,47.0,4,0,20,16,0.72,32
5643,2017,12,47.0,4,0,20,16,0.73,22
5644,2017,12,62.0,1,0,0,0,0.15000000000000002,49
5645,2017,12,62.0,1,0,0,0,0.20999999999999996,12
5646,2017,12,62.0,1,0,0,0,0.35,43
5647,2017,12,62.0,1,0,0,0,0.43999999999999995,25
5648,2017,12,62.0,1,0,0,0,0.53,36
5649,2017,12,62.0,1,0,0,0,0.5900000000000001,27
5650,2017,12,62.0,2,0,7,0,0.0,17
