,quarter,down,yardsToGo,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,penaltyYards,prePenaltyPlayResult,playResult,absoluteYardlineNumber,defendersInBox,pff_playAction,Inj_Occured,foul_on_play,frac_quarter_elapsed
7557,3,1,10,33,7,17,0.0,11,11,77.0,6.0,0,0,0,0.5
7558,3,2,1,18,14,17,0.0,0,0,92.0,8.0,0,0,0,0.63
7559,3,2,6,46,14,17,0.0,33,33,64.0,6.0,0,1,0,0.8200000000000001
7560,4,3,5,6,14,17,0.0,6,6,104.0,5.0,0,0,0,0.0
7561,4,1,10,25,14,24,11.0,0,11,85.0,6.0,0,0,1,0.0
7562,4,2,8,38,14,24,0.0,7,7,72.0,6.0,1,0,0,0.040000000000000036
7563,4,1,10,49,14,24,0.0,0,0,59.0,6.0,1,0,0,0.09999999999999998
7564,4,2,10,49,14,24,0.0,0,0,59.0,6.0,0,0,0,0.09999999999999998
7565,4,3,10,49,14,24,0.0,9,9,59.0,4.0,0,0,0,0.10999999999999999
7566,4,4,1,40,14,24,0.0,9,9,50.0,6.0,0,0,0,0.10999999999999999
7567,4,1,10,18,14,24,0.0,9,9,28.0,5.0,0,0,0,0.22999999999999998
7568,4,1,10,25,21,24,0.0,0,0,35.0,8.0,1,0,0,0.28
7569,4,2,10,25,21,24,0.0,9,9,35.0,6.0,0,0,0,0.33999999999999997
7570,4,1,10,46,21,24,0.0,10,10,56.0,5.0,0,0,0,0.43999999999999995
7571,4,3,5,5,21,24,0.0,4,4,105.0,6.0,0,0,0,0.76
7572,4,4,1,1,21,24,0.0,0,0,109.0,8.0,1,0,0,0.77
7573,4,2,10,1,21,24,0.0,0,0,109.0,6.0,0,0,0,0.81
7574,4,3,10,1,21,24,0.0,23,23,109.0,5.0,0,0,0,0.8200000000000001
7575,4,1,10,24,21,24,0.0,29,29,86.0,5.0,0,0,0,0.84
7576,4,2,1,38,21,24,0.0,6,6,48.0,4.0,0,0,0,0.9
7577,4,2,18,40,21,24,0.0,22,22,50.0,6.0,0,1,0,0.92
7578,4,2,5,5,21,24,0.0,0,0,15.0,6.0,0,1,0,0.98
7579,1,2,8,24,0,0,0.0,-4,-4,34.0,6.0,1,0,0,0.040000000000000036
7580,1,3,12,28,0,0,0.0,0,0,38.0,6.0,0,0,0,0.08999999999999997
7581,1,3,4,31,3,0,0.0,4,4,41.0,5.0,0,0,0,0.18000000000000005
7582,1,3,10,25,3,0,0.0,13,13,85.0,5.0,0,0,0,0.49
7583,1,2,9,11,3,0,0.0,0,0,99.0,6.0,0,0,0,0.5700000000000001
7584,1,1,10,20,3,3,0.0,4,4,90.0,7.0,0,0,0,0.5900000000000001
7585,1,3,2,28,3,3,0.0,0,0,82.0,6.0,0,0,0,0.6699999999999999
7586,1,2,17,10,3,3,0.0,0,0,20.0,6.0,0,0,0,0.73
7587,1,3,17,10,3,3,0.0,10,10,20.0,5.0,0,0,0,0.73
7588,1,1,10,39,3,3,0.0,12,12,71.0,6.0,1,0,0,0.78
7589,1,2,9,48,3,3,13.0,0,13,58.0,7.0,1,0,1,0.86
7590,1,2,12,37,3,3,0.0,7,7,47.0,7.0,1,0,0,0.91
7591,1,3,5,30,3,3,0.0,7,7,40.0,7.0,0,0,0,0.96
7592,2,3,2,15,3,3,0.0,15,15,95.0,7.0,0,0,0,0.06000000000000005
7593,2,1,10,38,10,3,0.0,23,23,72.0,7.0,1,0,0,0.18000000000000005
7594,2,3,11,40,10,3,0.0,7,7,50.0,6.0,0,0,0,0.32999999999999996
7595,2,1,10,25,10,6,0.0,11,11,35.0,8.0,1,0,0,0.39
7596,2,2,10,36,10,6,0.0,2,2,46.0,8.0,1,0,0,0.45999999999999996
7597,2,3,8,38,10,6,8.0,0,8,48.0,6.0,0,0,1,0.49
7598,2,3,3,47,10,6,0.0,2,2,63.0,6.0,0,0,0,0.5900000000000001
7599,2,4,1,45,10,6,0.0,1,1,65.0,7.0,0,0,0,0.63
7600,2,2,8,24,10,6,0.0,0,0,86.0,5.0,0,0,0,0.75
7601,2,2,8,27,10,6,0.0,0,0,83.0,6.0,1,0,0,0.81
7602,2,3,8,27,10,6,5.0,13,18,83.0,6.0,0,0,1,0.81
7603,2,2,4,49,10,6,0.0,0,0,59.0,6.0,0,0,0,0.87
7604,2,3,4,49,10,6,0.0,0,0,59.0,7.0,0,0,0,0.87
7605,2,3,4,19,10,6,0.0,3,3,29.0,6.0,0,0,0,0.96
7606,2,1,10,27,10,6,0.0,9,9,83.0,4.0,0,0,0,0.97
7607,2,2,1,36,10,6,0.0,21,21,74.0,4.0,0,0,0,0.98
7608,3,1,10,25,10,9,0.0,18,18,85.0,7.0,1,0,0,0.0
7609,3,2,7,46,10,9,0.0,1,1,64.0,6.0,0,0,0,0.07999999999999996
7610,3,3,6,47,10,9,0.0,-2,-2,63.0,6.0,0,0,0,0.13
7611,3,2,4,35,10,9,0.0,20,20,45.0,8.0,1,0,0,0.35
7612,3,1,10,45,10,9,0.0,0,0,65.0,7.0,1,1,0,0.39
7613,3,3,8,32,10,9,0.0,11,11,78.0,6.0,0,0,0,0.54
7614,3,2,6,6,10,9,0.0,1,1,104.0,7.0,1,0,0,0.7
7615,3,3,5,5,10,9,0.0,0,0,105.0,7.0,0,0,0,0.75
7616,3,1,10,39,10,12,0.0,-3,-3,71.0,7.0,1,0,0,0.8
7617,3,2,13,36,10,12,15.0,2,17,74.0,7.0,0,0,1,0.84
7618,3,3,7,44,10,12,0.0,9,9,54.0,6.0,0,0,0,0.96
7619,4,3,2,27,10,12,0.0,0,0,83.0,5.0,0,0,0,0.040000000000000036
7620,4,3,6,34,10,12,0.0,11,11,44.0,6.0,0,0,0,0.32999999999999996
7621,4,2,9,22,10,12,0.0,0,0,32.0,6.0,0,0,0,0.43000000000000005
7622,4,3,9,22,10,12,0.0,11,11,32.0,5.0,0,0,0,0.43000000000000005
7623,4,1,1,1,10,12,0.0,0,0,11.0,8.0,0,0,0,0.55
7624,4,1,10,25,10,19,0.0,0,0,35.0,6.0,0,0,0,0.5700000000000001
7625,4,3,9,26,10,19,0.0,-9,-9,36.0,6.0,0,0,0,0.61
7626,4,1,10,25,10,19,0.0,17,17,35.0,6.0,0,0,0,0.79
7627,4,1,10,42,10,19,0.0,5,5,52.0,6.0,0,0,0,0.81
7628,4,2,5,47,10,19,0.0,8,8,57.0,6.0,0,0,0,0.83
7629,4,1,10,45,10,19,0.0,0,0,65.0,6.0,0,0,0,0.86
7630,4,2,10,45,10,19,0.0,15,15,65.0,6.0,0,0,0,0.86
7631,4,1,10,30,10,19,0.0,0,0,80.0,6.0,0,0,0,0.87
7632,4,1,10,40,10,19,0.0,10,10,50.0,6.0,0,0,0,0.94
7633,4,1,10,50,10,19,15.0,0,15,60.0,6.0,0,0,1,0.97
7634,1,1,10,22,0,0,0.0,1,1,32.0,7.0,0,0,0,0.010000000000000009
7635,1,3,5,27,0,0,0.0,0,0,37.0,6.0,0,0,0,0.08999999999999997
7636,1,2,9,27,0,0,0.0,0,0,83.0,6.0,1,0,0,0.15000000000000002
7637,1,3,9,27,0,0,0.0,23,23,83.0,6.0,0,0,0,0.16000000000000003
7638,1,2,3,43,0,0,0.0,0,0,53.0,6.0,0,0,0,0.24
7639,1,3,3,43,0,0,0.0,7,7,53.0,7.0,0,0,1,0.25
7640,1,2,5,31,0,0,0.0,8,8,41.0,6.0,1,0,0,0.31999999999999995
7641,1,2,5,18,0,0,0.0,0,0,28.0,7.0,1,0,0,0.41000000000000003
7642,1,3,5,18,0,0,0.0,0,0,28.0,5.0,0,0,0,0.41000000000000003
7643,1,3,10,26,0,0,0.0,34,34,36.0,5.0,0,0,0,0.5700000000000001
7644,1,1,10,40,0,0,0.0,0,0,70.0,7.0,1,0,0,0.62
7645,1,2,13,36,3,0,0.0,0,0,74.0,6.0,0,0,0,0.87
7646,1,3,13,36,3,0,5.0,8,5,74.0,5.0,0,0,1,0.88
7647,1,1,10,41,3,0,0.0,15,15,69.0,6.0,1,0,0,0.91
7648,1,2,15,49,3,0,0.0,-5,-5,59.0,6.0,0,0,0,0.97
7649,2,1,10,27,3,0,0.0,11,11,83.0,6.0,0,0,0,0.020000000000000018
7650,2,3,6,39,3,0,0.0,22,22,49.0,5.0,0,0,0,0.28
7651,2,1,10,25,3,3,0.0,20,20,85.0,6.0,0,0,0,0.45999999999999996
7652,2,2,7,48,3,3,0.0,0,0,62.0,7.0,0,0,0,0.53
7653,2,3,7,48,3,3,0.0,0,0,62.0,7.0,1,0,0,0.54
7654,2,1,10,7,3,3,0.0,0,0,17.0,6.0,1,0,0,0.56
7655,2,1,10,31,3,3,0.0,8,8,41.0,7.0,1,0,0,0.65
7656,2,1,10,42,3,3,0.0,3,3,52.0,6.0,1,0,0,0.73
7657,2,3,6,46,3,3,-5.0,11,-5,56.0,6.0,0,0,0,0.8200000000000001
7658,2,3,11,41,3,3,0.0,0,0,51.0,7.0,0,0,0,0.85
7659,2,2,3,42,3,3,0.0,8,8,68.0,6.0,0,0,0,0.88
7660,2,1,10,50,3,3,0.0,0,0,60.0,6.0,0,0,0,0.89
7661,2,3,10,50,3,3,0.0,6,6,60.0,6.0,0,0,0,0.9
7662,2,4,4,44,3,3,-15.0,0,-15,54.0,6.0,0,0,1,0.94
7663,2,1,10,41,3,3,0.0,8,8,69.0,6.0,0,0,0,0.95
7664,2,1,10,17,3,3,0.0,5,5,93.0,6.0,0,0,0,0.97
7665,2,2,5,12,3,3,0.0,0,0,98.0,5.0,0,0,0,0.97
7666,3,2,8,23,3,3,0.0,1,1,33.0,7.0,1,0,0,0.050000000000000044
7667,3,3,7,24,3,3,0.0,6,6,34.0,6.0,0,0,0,0.07999999999999996
7668,3,2,12,19,3,3,0.0,0,0,91.0,6.0,0,0,0,0.18000000000000005
7669,3,3,12,19,3,3,0.0,0,0,91.0,6.0,0,0,0,0.18999999999999995
7670,3,1,10,46,3,3,0.0,-1,-1,56.0,7.0,0,0,0,0.19999999999999996
7671,3,2,11,45,3,3,0.0,0,0,55.0,6.0,0,0,0,0.25
7672,3,3,11,45,3,3,0.0,0,0,55.0,7.0,0,0,0,0.25
7673,3,2,14,21,3,3,0.0,0,0,89.0,6.0,1,0,0,0.33999999999999997
7674,3,3,14,21,3,3,0.0,15,15,89.0,6.0,0,0,0,0.35
7675,3,1,10,36,3,3,0.0,4,4,74.0,6.0,0,0,0,0.38
7676,3,1,10,50,3,3,0.0,6,6,60.0,7.0,0,0,0,0.43999999999999995
7677,3,3,5,11,3,3,3.0,0,3,21.0,8.0,0,0,1,0.73
7678,3,1,8,8,3,3,15.0,8,8,18.0,7.0,1,0,1,0.74
7679,3,2,8,19,10,3,0.0,6,6,29.0,6.0,1,0,0,0.79
7680,3,3,2,25,10,3,0.0,0,0,35.0,5.0,0,0,0,0.84
7681,3,1,10,31,10,3,5.0,8,5,79.0,5.0,0,0,1,0.85
7682,3,2,10,36,10,3,0.0,17,17,74.0,5.0,0,0,0,0.88
7683,4,1,10,30,10,3,0.0,2,2,80.0,6.0,0,0,0,0.0
7684,4,3,13,33,10,3,0.0,14,14,77.0,7.0,0,0,0,0.06000000000000005
7685,4,2,10,19,10,3,0.0,19,19,91.0,8.0,1,0,0,0.09999999999999998
7686,4,1,10,25,17,3,0.0,0,0,85.0,7.0,1,0,0,0.10999999999999999
7687,4,2,10,25,17,3,0.0,12,12,85.0,6.0,0,0,0,0.10999999999999999
7688,4,1,10,37,17,3,0.0,0,0,73.0,7.0,1,0,0,0.15000000000000002
7689,4,2,10,37,17,3,5.0,-9,5,73.0,6.0,0,0,1,0.16000000000000003
7690,4,3,5,42,17,3,0.0,10,10,68.0,5.0,0,0,0,0.21999999999999997
7691,4,1,10,48,17,3,0.0,4,4,58.0,6.0,0,0,0,0.26
7692,4,2,6,44,17,3,0.0,0,0,54.0,6.0,0,0,0,0.29000000000000004
7693,4,3,6,44,17,3,0.0,0,0,54.0,6.0,0,0,0,0.30000000000000004
7694,4,4,6,44,17,3,0.0,40,40,54.0,6.0,0,0,0,0.30000000000000004
7695,4,1,10,20,17,11,0.0,13,13,30.0,7.0,0,0,1,0.36
7696,4,2,9,34,17,11,0.0,11,11,44.0,6.0,0,0,0,0.42000000000000004
7697,4,2,11,44,17,11,0.0,0,0,54.0,7.0,0,0,0,0.51
7698,4,3,11,44,17,11,0.0,20,20,54.0,8.0,0,0,0,0.52
7699,4,2,14,40,17,11,5.0,0,5,70.0,7.0,0,0,1,0.61
7700,4,1,10,25,20,11,0.0,10,10,85.0,5.0,0,0,0,0.77
7701,4,1,10,35,20,11,0.0,0,0,75.0,5.0,0,0,0,0.78
7702,4,2,10,35,20,11,-10.0,0,-10,75.0,6.0,0,0,1,0.78
7703,4,2,20,25,20,11,0.0,-6,-6,85.0,6.0,0,0,0,0.79
7704,4,3,26,19,20,11,0.0,0,0,91.0,4.0,0,0,0,0.83
7705,1,1,10,33,0,0,0.0,0,0,43.0,6.0,0,0,0,0.010000000000000009
7706,1,2,10,33,0,0,0.0,0,0,43.0,6.0,0,1,0,0.010000000000000009
7707,1,3,10,33,0,0,0.0,21,21,43.0,7.0,0,0,0,0.020000000000000018
7708,1,2,14,39,0,0,0.0,0,0,71.0,6.0,0,0,0,0.25
7709,1,3,14,39,0,0,-10.0,9,-10,71.0,4.0,0,0,1,0.25
7710,1,3,24,49,0,0,0.0,19,19,61.0,4.0,0,0,0,0.29000000000000004
7711,1,2,11,37,0,0,0.0,4,4,73.0,6.0,1,0,0,0.39
7712,1,3,7,41,0,0,0.0,14,14,69.0,5.0,0,0,0,0.43000000000000005
7713,1,1,18,31,0,0,0.0,6,6,41.0,6.0,0,0,0,0.53
7714,1,3,19,32,0,0,0.0,11,11,42.0,5.0,0,0,0,0.64
7715,1,1,10,48,3,0,0.0,11,11,62.0,6.0,0,0,0,0.72
7716,1,2,9,36,3,0,0.0,0,0,74.0,6.0,0,0,0,0.78
7717,1,3,9,36,3,0,0.0,6,6,74.0,5.0,0,0,0,0.79
7718,1,1,10,26,3,3,0.0,0,0,84.0,6.0,0,0,0,0.8200000000000001
7719,1,3,4,32,3,3,0.0,11,11,78.0,5.0,0,0,0,0.88
7720,1,1,10,43,3,3,0.0,16,16,67.0,8.0,1,0,0,0.92
7721,2,3,1,32,3,3,0.0,9,9,78.0,7.0,1,0,0,0.030000000000000027
7722,2,2,4,17,3,3,0.0,6,6,93.0,8.0,0,0,0,0.10999999999999999
7723,2,2,7,8,3,3,0.0,8,8,102.0,8.0,1,0,0,0.18999999999999995
7724,2,2,11,24,10,3,0.0,23,23,86.0,6.0,0,0,0,0.25
7725,2,1,10,47,10,3,0.0,16,16,63.0,7.0,1,0,0,0.29000000000000004
7726,2,2,7,34,10,3,0.0,0,0,44.0,5.0,0,0,0,0.35
7727,2,3,7,34,10,3,0.0,0,0,44.0,6.0,0,0,0,0.35
7728,2,2,8,23,10,6,0.0,0,0,33.0,8.0,1,0,0,0.41000000000000003
7729,2,3,8,23,10,6,0.0,10,10,33.0,5.0,0,0,0,0.42000000000000004
7730,2,1,10,33,10,6,0.0,3,3,43.0,7.0,0,0,0,0.45999999999999996
7731,2,3,3,40,10,6,0.0,4,4,50.0,6.0,0,0,0,0.54
7732,2,1,10,44,10,6,0.0,16,16,54.0,7.0,1,0,0,0.56
7733,2,1,10,30,10,6,0.0,-11,-11,80.0,7.0,1,0,1,0.76
7734,2,2,21,41,10,6,5.0,16,21,69.0,6.0,0,0,1,0.79
7735,2,2,8,18,10,6,0.0,2,2,92.0,5.0,0,0,0,0.87
7736,2,1,10,25,13,6,0.0,0,0,85.0,6.0,0,0,0,0.92
7737,2,2,10,25,13,6,0.0,6,6,85.0,6.0,0,0,0,0.92
7738,2,3,4,31,13,6,0.0,15,15,79.0,5.0,0,0,0,0.97
7739,2,1,10,46,13,6,0.0,50,50,64.0,4.0,0,0,0,0.97
7740,2,2,4,4,13,6,0.0,0,0,14.0,6.0,0,0,0,0.99
7741,3,1,10,31,13,9,0.0,19,19,79.0,7.0,1,0,0,0.010000000000000009
7742,3,2,10,50,13,9,0.0,15,15,60.0,6.0,0,0,0,0.08999999999999997
7743,3,1,10,35,13,9,0.0,0,0,45.0,6.0,1,0,0,0.13
7744,3,3,13,38,13,9,0.0,22,22,48.0,5.0,0,0,0,0.18000000000000005
7745,3,2,14,20,13,9,0.0,6,6,30.0,7.0,0,0,0,0.25
7746,3,3,8,14,13,9,5.0,4,9,24.0,5.0,0,0,1,0.30000000000000004
7747,3,2,9,9,13,9,0.0,2,2,19.0,6.0,0,0,0,0.38
7748,3,3,7,7,13,9,0.0,0,0,17.0,6.0,0,0,0,0.42000000000000004
7749,3,2,19,16,16,9,0.0,0,0,26.0,6.0,0,0,0,0.5
7750,3,1,10,26,16,15,0.0,9,9,84.0,7.0,1,0,0,0.69
7751,3,2,15,33,16,15,0.0,-1,-1,77.0,5.0,0,0,0,0.81
7752,3,3,16,32,16,15,0.0,0,0,78.0,4.0,0,0,0,0.85
7753,3,1,10,48,16,15,0.0,15,15,58.0,8.0,1,0,0,0.87
7754,3,2,7,34,16,15,0.0,7,7,76.0,6.0,0,0,0,0.94
7755,3,1,10,27,16,15,0.0,11,11,83.0,7.0,0,0,0,0.97
7756,4,0,0,2,16,21,0.0,0,0,12.0,5.0,0,0,0,0.050000000000000044
7757,4,1,10,32,16,23,0.0,-1,-1,42.0,8.0,1,1,0,0.06000000000000005
7758,4,2,11,31,16,23,0.0,10,10,41.0,5.0,0,0,0,0.09999999999999998
7759,4,1,16,49,16,23,0.0,20,20,59.0,6.0,0,0,0,0.20999999999999996
7760,4,1,10,31,16,23,0.0,0,0,79.0,6.0,1,0,0,0.26
7761,4,3,6,27,16,23,0.0,5,5,83.0,6.0,0,0,0,0.31000000000000005
7762,4,4,1,22,16,23,0.0,22,22,88.0,8.0,1,1,0,0.35
7763,4,1,10,25,22,23,0.0,19,19,85.0,6.0,1,0,0,0.36
7764,4,2,9,28,22,23,0.0,23,23,38.0,5.0,0,0,0,0.51
7765,4,2,10,25,22,30,15.0,0,15,35.0,6.0,1,0,1,0.6
7766,4,2,10,40,22,30,0.0,0,0,50.0,7.0,0,0,0,0.65
7767,4,1,10,31,22,33,0.0,0,0,41.0,5.0,0,0,0,0.88
7768,1,1,10,25,0,0,0.0,6,6,85.0,8.0,0,0,0,0.0
7769,1,1,10,45,0,0,0.0,0,0,65.0,7.0,1,0,0,0.08999999999999997
7770,1,3,6,49,0,0,0.0,16,16,61.0,5.0,0,0,0,0.13
7771,1,2,8,33,0,0,0.0,12,12,43.0,7.0,0,0,0,0.22999999999999998
7772,1,1,10,21,0,0,0.0,8,8,31.0,7.0,0,0,0,0.27
7773,1,1,8,8,0,0,0.0,0,0,18.0,8.0,1,0,0,0.36
7774,1,3,7,7,0,0,0.0,-5,-5,17.0,5.0,0,0,0,0.41000000000000003
7775,1,2,7,28,3,0,0.0,11,11,38.0,5.0,0,0,0,0.5
7776,1,1,10,49,3,0,0.0,0,0,61.0,5.0,0,0,0,0.63
7777,1,3,9,48,3,0,-5.0,8,-5,62.0,6.0,0,0,1,0.6699999999999999
7778,1,3,14,47,3,0,0.0,0,0,57.0,4.0,0,0,0,0.7
7779,1,3,6,33,3,0,0.0,19,19,77.0,6.0,0,0,0,0.85
7780,1,1,10,48,3,0,0.0,8,8,58.0,7.0,0,0,0,0.9
7781,1,2,2,40,3,0,0.0,0,0,50.0,7.0,0,0,0,0.95
7782,2,3,2,48,3,0,0.0,12,12,62.0,6.0,0,0,0,0.10999999999999999
7783,2,2,5,35,3,0,0.0,17,17,45.0,6.0,1,0,0,0.18000000000000005
7784,2,1,10,18,3,0,0.0,0,0,28.0,7.0,0,0,0,0.26
7785,2,2,10,18,3,0,0.0,-4,-4,28.0,5.0,0,0,0,0.29000000000000004
7786,2,3,14,22,3,0,0.0,9,9,32.0,4.0,0,0,0,0.32999999999999996
7787,2,2,10,25,3,3,0.0,0,0,35.0,6.0,0,0,0,0.41000000000000003
7788,2,3,10,25,3,3,0.0,0,0,35.0,5.0,0,0,0,0.42000000000000004
7789,2,1,10,23,3,3,0.0,0,0,87.0,6.0,0,0,0,0.43000000000000005
7790,2,1,10,22,3,3,0.0,-5,-5,32.0,7.0,0,0,0,0.52
7791,2,2,15,17,3,3,0.0,0,0,27.0,6.0,0,0,0,0.5700000000000001
7792,2,2,13,48,3,3,0.0,4,4,62.0,6.0,0,0,0,0.73
7793,2,3,9,48,3,3,0.0,9,9,58.0,5.0,0,0,0,0.76
7794,2,1,10,11,3,3,0.0,0,0,21.0,5.0,0,0,0,0.87
7795,2,2,10,11,3,3,0.0,-7,-7,21.0,5.0,0,0,0,0.87
7796,2,2,3,17,3,3,0.0,11,11,27.0,5.0,0,0,0,0.91
7797,2,1,10,28,3,3,0.0,-5,-5,38.0,4.0,0,0,0,0.92
7798,3,2,5,32,3,3,0.0,0,0,42.0,6.0,0,0,0,0.050000000000000044
7799,3,3,5,32,3,3,0.0,0,0,42.0,6.0,0,0,0,0.06000000000000005
7800,3,2,8,42,3,3,0.0,15,15,68.0,6.0,0,0,0,0.15000000000000002
7801,3,1,10,43,3,3,0.0,21,21,53.0,8.0,1,0,0,0.19999999999999996
7802,3,2,6,18,3,3,0.0,8,8,28.0,5.0,0,0,0,0.29000000000000004
7803,3,3,5,27,10,3,0.0,12,12,37.0,7.0,0,0,0,0.44999999999999996
7804,3,2,8,41,10,3,0.0,0,0,51.0,6.0,0,0,0,0.52
7805,3,3,8,41,10,3,0.0,7,7,51.0,6.0,0,0,0,0.52
7806,3,2,9,34,10,3,0.0,22,22,76.0,6.0,0,0,0,0.71
7807,3,0,0,12,10,9,0.0,0,0,98.0,4.0,0,0,0,0.76
7808,3,2,12,38,10,9,0.0,0,0,72.0,6.0,0,0,0,0.8
7809,3,3,12,38,10,9,0.0,11,11,72.0,4.0,0,0,0,0.8
7810,3,1,10,17,10,9,0.0,13,13,27.0,6.0,1,0,0,0.89
7811,3,2,7,33,10,9,0.0,20,20,43.0,6.0,1,0,0,0.96
7812,4,1,20,40,10,9,0.0,24,24,50.0,6.0,0,0,0,0.14
7813,4,2,2,2,10,9,0.0,0,0,12.0,11.0,0,0,0,0.25
7814,4,3,2,2,10,9,0.0,0,0,12.0,9.0,1,0,0,0.25
7815,4,4,2,2,10,9,0.0,2,2,12.0,8.0,0,0,0,0.26
7816,4,1,10,20,10,15,0.0,24,24,30.0,7.0,1,0,0,0.27
7817,4,2,10,45,10,15,0.0,6,6,65.0,5.0,0,0,0,0.45999999999999996
7818,4,3,4,39,10,15,0.0,5,5,71.0,5.0,0,0,0,0.51
7819,4,2,8,32,10,15,0.0,11,12,78.0,8.0,1,0,0,0.5800000000000001
7820,4,3,8,22,10,15,0.0,6,6,88.0,6.0,0,0,0,0.65
7821,4,2,9,48,10,15,0.0,9,9,62.0,6.0,0,0,0,0.79
7822,4,1,10,39,10,15,0.0,0,0,71.0,6.0,1,0,0,0.8
7823,4,2,10,39,10,15,15.0,0,15,71.0,5.0,1,0,1,0.8
7824,4,1,10,24,10,15,0.0,0,0,86.0,7.0,1,0,0,0.81
7825,4,3,16,30,10,15,0.0,4,4,80.0,4.0,0,0,0,0.86
7826,4,4,12,26,10,15,0.0,0,0,84.0,6.0,0,0,0,0.87
7827,4,4,13,25,10,15,0.0,0,0,35.0,7.0,0,0,0,0.99
7828,1,1,10,34,0,0,0.0,18,18,44.0,6.0,0,0,0,0.010000000000000009
7829,1,3,5,43,0,0,0.0,0,0,67.0,6.0,0,0,0,0.13
7830,1,1,10,4,0,0,0.0,0,0,106.0,6.0,0,0,0,0.14
7831,1,3,5,9,0,0,0.0,0,0,101.0,6.0,0,0,0,0.18999999999999995
7832,1,1,10,45,0,0,0.0,7,7,65.0,6.0,0,0,0,0.20999999999999996
7833,1,2,3,38,0,0,0.0,5,5,72.0,6.0,1,0,0,0.25
7834,1,2,9,32,0,0,0.0,-5,-5,78.0,6.0,0,0,0,0.31999999999999995
7835,1,2,5,20,0,0,0.0,16,16,30.0,6.0,1,0,0,0.65
7836,1,3,10,30,0,7,0.0,-12,-12,40.0,6.0,0,0,0,0.88
7837,2,3,3,25,0,7,0.0,0,0,85.0,6.0,0,0,0,0.13
7838,2,2,12,23,0,10,0.0,5,5,87.0,7.0,0,0,0,0.18000000000000005
7839,2,3,7,28,0,10,0.0,7,7,82.0,6.0,0,0,0,0.21999999999999997
7840,2,1,10,46,0,10,0.0,0,0,64.0,6.0,1,0,0,0.38
7841,2,2,15,41,0,10,0.0,7,7,69.0,6.0,1,0,0,0.39
7842,2,3,8,48,0,10,0.0,-13,-13,62.0,6.0,0,0,0,0.43000000000000005
7843,2,2,9,39,0,10,0.0,12,12,49.0,7.0,0,0,0,0.5900000000000001
7844,2,1,10,34,0,10,0.0,13,13,76.0,8.0,0,0,0,0.6599999999999999
7845,2,2,7,18,0,10,0.0,14,14,92.0,7.0,0,0,0,0.75
7846,2,1,10,25,0,17,0.0,2,2,85.0,6.0,1,0,0,0.81
7847,2,3,6,29,0,17,0.0,10,10,81.0,5.0,0,0,0,0.87
7848,2,2,12,37,0,17,0.0,5,5,73.0,7.0,0,0,0,0.91
7849,2,3,7,42,0,17,0.0,9,9,68.0,6.0,0,0,0,0.91
7850,2,1,10,49,0,17,-5.0,35,-5,59.0,6.0,0,0,0,0.92
7851,2,1,15,46,0,17,5.0,2,5,64.0,6.0,0,0,1,0.9299999999999999
7852,2,1,10,49,0,17,0.0,0,0,59.0,6.0,0,0,0,0.94
7853,2,2,10,49,0,17,0.0,18,18,59.0,6.0,0,0,0,0.95
7854,2,2,5,26,0,17,0.0,4,4,36.0,6.0,0,0,0,0.96
7855,2,4,1,22,0,17,0.0,-4,-4,32.0,5.0,0,0,0,0.99
7856,3,2,12,8,0,17,0.0,0,0,102.0,7.0,1,0,0,0.050000000000000044
7857,3,3,12,8,0,17,0.0,20,20,102.0,6.0,0,0,0,0.06000000000000005
7858,3,1,5,33,0,17,0.0,17,17,77.0,8.0,1,0,0,0.10999999999999999
7859,3,1,10,39,0,17,0.0,19,19,49.0,7.0,1,0,0,0.22999999999999998
7860,3,1,10,25,0,24,0.0,34,34,35.0,6.0,1,0,0,0.4
7861,3,3,8,39,0,24,-10.0,9,-10,71.0,6.0,0,0,1,0.52
7862,3,4,11,42,0,24,0.0,0,0,68.0,6.0,0,0,0,0.5900000000000001
7863,3,2,9,44,0,24,0.0,0,0,66.0,7.0,0,0,0,0.65
7864,3,3,9,44,0,24,0.0,15,15,66.0,6.0,0,0,0,0.6599999999999999
7865,3,1,10,25,0,31,0.0,8,-25,35.0,6.0,0,0,0,0.91
7866,3,1,10,25,0,38,0.0,6,6,35.0,6.0,0,0,0,0.92
7867,3,2,4,31,0,38,0.0,-11,-11,41.0,6.0,0,0,0,0.95
7868,4,3,15,20,0,38,0.0,11,11,90.0,6.0,0,0,0,0.0
7869,4,4,4,31,0,38,0.0,0,0,79.0,7.0,0,0,0,0.040000000000000036
7870,4,1,10,33,0,41,0.0,11,11,77.0,6.0,0,0,0,0.35
7871,4,1,10,44,0,41,0.0,7,7,66.0,6.0,0,0,0,0.37
7872,4,2,3,49,0,41,0.0,9,9,59.0,6.0,0,0,0,0.4
7873,4,1,10,40,0,41,0.0,17,17,50.0,6.0,0,0,0,0.42000000000000004
7874,4,1,10,23,0,41,0.0,0,0,33.0,6.0,0,0,0,0.43999999999999995
7875,4,2,10,23,0,41,0.0,5,5,33.0,6.0,0,0,0,0.44999999999999996
7876,4,3,5,18,0,41,0.0,0,0,28.0,6.0,0,0,0,0.47
7877,4,4,5,18,0,41,0.0,10,10,28.0,6.0,0,0,0,0.47
7878,4,1,8,8,0,41,0.0,0,0,18.0,7.0,0,0,0,0.5
